#observation_date,DTWEXAFEGS_20200406,DTWEXBGS_20200406,DTWEXEMEGS_20200406
2008-06-06,  84.009,  86.831,  90.573
2008-06-09,  84.204,  86.938,  90.562
2008-06-10,  85.045,  87.498,  90.744
2008-06-11,  84.553,  87.234,  90.787
2008-06-12,  85.292,  87.646,  90.759
2008-06-13,  85.514,  87.789,  90.798
2008-06-16,  85.055,  87.419,  90.546
2008-06-17,  84.956,  87.238,  90.257
2008-06-18,  84.937,  87.216,  90.230
2008-06-19,  84.707,  87.111,  90.291
2008-06-20,  84.461,  86.932,  90.204
2008-06-23,  84.861,  87.245,  90.398
2008-06-24,  84.491,  86.995,  90.310
2008-06-25,  84.626,  87.082,  90.332
2008-06-26,  83.996,  86.708,  90.302
2008-06-27,  83.799,  86.671,  90.481
2008-06-30,  83.988,  86.790,  90.504
2008-07-01,  83.953,  86.872,  90.745
2008-07-02,  83.524,  86.507,  90.466
2008-07-03,  84.227,  86.912,  90.471
2008-07-04,  84.227,  86.906,  90.456
2008-07-07,  84.453,  86.990,  90.350
2008-07-08,  84.505,  87.006,  90.316
2008-07-09,  83.971,  86.562,  89.993
2008-07-10,  83.897,  86.541,  90.043
2008-07-11,  83.424,  86.250,  89.998
2008-07-14,  83.285,  86.138,  89.922
2008-07-15,  82.903,  85.903,  89.887
2008-07-16,  83.096,  85.958,  89.754
2008-07-17,  83.189,  85.969,  89.654
2008-07-18,  83.427,  86.103,  89.649
2008-07-21,  83.293,  86.046,  89.694
2008-07-22,  83.681,  86.221,  89.584
2008-07-23,  83.970,  86.295,  89.371
2008-07-24,  84.239,  86.430,  89.328
2008-07-25,  84.326,  86.419,  89.186
2008-07-28,  84.248,  86.494,  89.465
2008-07-29,  84.868,  86.844,  89.458
2008-07-30,  84.892,  86.843,  89.423
2008-07-31,  84.886,  86.883,  89.524
2008-08-01,  84.900,  86.852,  89.433
2008-08-04,  85.308,  87.086,  89.439
2008-08-05,  85.776,  87.351,  89.439
2008-08-06,  86.207,  87.623,  89.504
2008-08-07,  86.476,  87.896,  89.780
2008-08-08,  87.826,  88.914,  90.369
2008-08-11,  88.053,  89.054,  90.398
2008-08-12,  88.168,  89.211,  90.609
2008-08-13,  88.285,  89.341,  90.755
2008-08-14,  88.388,  89.388,  90.731
2008-08-15,  88.856,  89.745,  90.945
2008-08-18,  88.692,  89.617,  90.864
2008-08-19,  88.626,  89.667,  91.063
2008-08-20,  88.866,  89.718,  90.871
2008-08-21,  87.693,  88.935,  90.589
2008-08-22,  88.208,  89.261,  90.672
2008-08-25,  88.099,  89.332,  90.976
2008-08-26,  88.722,  89.723,  91.067
2008-08-27,  88.693,  89.665,  90.971
2008-08-28,  88.796,  89.845,  91.252
2008-08-29,  89.066,  90.078,  91.437
2008-09-01,  89.066,  90.101,  91.490
2008-09-02,  89.850,  90.866,  92.231
2008-09-03,  89.648,  90.851,  92.457
2008-09-04,  90.060,  91.183,  92.686
2008-09-05,  90.220,  91.361,  92.886
2008-09-08,  90.965,  91.680,  92.660
2008-09-09,  90.645,  91.595,  92.875
2008-09-10,  91.376,  92.144,  93.193
2008-09-11,  91.649,  92.505,  93.665
2008-09-12,  90.387,  91.489,  92.965
2008-09-15,  90.325,  91.775,  93.700
2008-09-16,  90.570,  92.076,  94.076
2008-09-17,  90.505,  92.112,  94.242
2008-09-18,  89.606,  91.728,  94.533
2008-09-19,  89.174,  91.022,  93.467
2008-09-22,  87.915,  90.135,  93.070
2008-09-23,  87.667,  90.146,  93.426
2008-09-24,  87.928,  90.483,  93.865
2008-09-25,  88.021,  90.489,  93.754
2008-09-26,  88.142,  90.711,  94.111
2008-09-29,  88.891,  91.418,  94.761
2008-09-30,  90.507,  92.396,  94.894
2008-10-01,  90.591,  92.529,  95.091
2008-10-02,  91.595,  93.393,  95.773
2008-10-03,  91.814,  93.555,  95.861
2008-10-06,  93.028,  95.169,  97.999
2008-10-07,  92.701,  95.498,  99.200
2008-10-08,  93.089,  96.974, 102.152
2008-10-09,  93.850,  96.518, 100.049
2008-10-10,  95.447,  97.993, 101.362
2008-10-13,  95.447,  97.963, 101.292
2008-10-14,  94.171,  96.254,  99.010
2008-10-15,  94.963,  97.201, 100.160
2008-10-16,  95.754,  98.366, 101.821
2008-10-17,  95.314,  97.726, 100.916
2008-10-20,  96.284,  98.158, 100.640
2008-10-21,  97.533,  99.416, 101.910
2008-10-22,  99.241, 101.201, 103.795
2008-10-23,  99.145, 101.094, 103.674
2008-10-24, 100.028, 101.823, 104.202
2008-10-27, 101.379, 102.318, 103.593
2008-10-28, 101.521, 102.404, 103.607
2008-10-29,  98.353, 100.088, 102.388
2008-10-30,  98.217,  99.444, 101.084
2008-10-31,  98.823,  99.753, 101.014
2008-11-03,  98.179,  99.425, 101.092
2008-11-04,  96.367,  97.995, 100.156
2008-11-05,  96.315,  98.093, 100.448
2008-11-06,  97.900,  99.530, 101.694
2008-11-07,  97.941,  99.388, 101.314
2008-11-10,  98.354,  99.582, 101.225
2008-11-11,  98.354,  99.596, 101.258
2008-11-12, 100.051, 101.181, 102.699
2008-11-13, 100.481, 101.762, 103.474
2008-11-14,  99.623, 100.961, 102.748
2008-11-17,  99.564, 101.094, 103.128
2008-11-18,  99.781, 101.389, 103.523
2008-11-19, 100.346, 101.869, 103.894
2008-11-20, 101.884, 103.256, 105.088
2008-11-21, 101.929, 103.610, 105.841
2008-11-24,  99.085, 101.496, 104.683
2008-11-25,  98.271, 100.793, 104.129
2008-11-26,  99.323, 101.246, 103.792
2008-11-27,  99.323, 101.246, 103.792
2008-11-28,  99.669, 101.636, 104.239
2008-12-01, 100.003, 102.162, 105.017
2008-12-02,  99.764, 101.976, 104.901
2008-12-03, 100.373, 102.410, 105.105
2008-12-04,  99.659, 102.057, 105.228
2008-12-05, 101.494, 103.467, 106.080
2008-12-08,  99.370, 101.708, 104.799
2008-12-09,  99.496, 101.718, 104.656
2008-12-10,  99.124, 101.275, 104.121
2008-12-11,  97.136,  99.499, 102.623
2008-12-12,  97.682, 100.305, 103.774
2008-12-15,  96.127,  99.089, 103.011
2008-12-16,  95.285,  98.467, 102.686
2008-12-17,  92.806,  96.816, 102.166
2008-12-18,  93.215,  96.840, 101.662
2008-12-19,  95.302,  98.116, 101.841
2008-12-22,  94.974,  98.157, 102.378
2008-12-23,  94.976,  98.266, 102.630
2008-12-24,  94.953,  98.220, 102.554
2008-12-25,  94.953,  98.237, 102.594
2008-12-26,  94.861,  98.255, 102.761
2008-12-29,  94.161,  97.932, 102.953
2008-12-30,  94.882,  98.378, 103.022
2008-12-31,  95.274,  98.646, 103.122
2009-01-01,   0.000,   0.000,   0.000
2009-01-02,  94.955,  98.596, 103.415
2009-01-05,  95.876,  98.914, 102.967
2009-01-06,  96.030,  98.783, 102.478
2009-01-07,  94.706,  98.091, 102.582
2009-01-08,  94.698,  98.322, 103.118
2009-01-09,  95.258,  98.873, 103.658
2009-01-12,  96.250,  99.593, 104.034
2009-01-13,  97.518, 100.347, 104.142
2009-01-14,  97.763, 100.741, 104.723
2009-01-15,  98.669, 101.450, 105.189
2009-01-16,  97.974, 100.700, 104.366
2009-01-19,   0.000,   0.000,   0.000
2009-01-20,   0.000,   0.000,   0.000
2009-01-21, 100.121, 102.073, 104.785
2009-01-22,  99.615, 101.820, 104.842
2009-01-23,  99.787, 102.085, 105.223
2009-01-26,  98.042, 100.960, 104.868
2009-01-27,  97.974, 101.156, 105.397
2009-01-28,  97.094, 100.536, 105.105
2009-01-29,  98.310, 101.327, 105.361
2009-01-30,  99.305, 102.103, 105.862
2009-02-02,  99.584, 102.491, 106.390
2009-02-03,  98.413, 101.840, 106.392
2009-02-04,  98.753, 101.894, 106.084
2009-02-05,  99.008, 101.942, 105.871
2009-02-06,  99.049, 101.738, 105.361
2009-02-09,  97.730, 100.961, 105.262
2009-02-10,  98.591, 101.701, 105.852
2009-02-11,  99.255, 102.229, 106.211
2009-02-12,  99.715, 102.585, 106.437
2009-02-13,  99.434, 102.287, 106.117
2009-02-16,   0.000,   0.000,   0.000
2009-02-17, 101.176, 103.749, 107.235
2009-02-18, 101.467, 104.027, 107.496
2009-02-19, 101.003, 103.756, 107.465
2009-02-20, 100.798, 104.016, 108.307
2009-02-23, 100.447, 103.736, 108.118
2009-02-24, 100.816, 103.980, 108.205
2009-02-25, 101.244, 104.306, 108.403
2009-02-26, 100.988, 104.182, 108.445
2009-02-27, 101.909, 104.926, 108.968
2009-03-02, 102.832, 105.956, 110.134
2009-03-03, 103.122, 106.019, 109.913
2009-03-04, 102.550, 105.454, 109.356
2009-03-05, 102.860, 105.802, 109.752
2009-03-06, 102.362, 105.391, 109.448
2009-03-09, 103.285, 106.012, 109.694
2009-03-10, 102.184, 105.111, 109.041
2009-03-11, 102.095, 104.844, 108.550
2009-03-12, 102.375, 104.884, 108.293
2009-03-13, 101.564, 104.107, 107.555
2009-03-16, 101.040, 103.198, 106.167
2009-03-17, 101.273, 103.227, 105.944
2009-03-18, 100.717, 102.997, 106.116
2009-03-19,  96.683, 100.401, 105.322
2009-03-20,  97.703, 101.064, 105.530
2009-03-23,  97.648, 101.111, 105.707
2009-03-24,  97.531, 101.042, 105.700
2009-03-25,  97.515, 100.978, 105.573
2009-03-26,  97.817, 101.106, 105.482
2009-03-27,  98.842, 101.843, 105.857
2009-03-30,  99.928, 102.748, 106.537
2009-03-31,  99.653, 102.379, 106.051
2009-04-01,  99.743, 102.127, 105.371
2009-04-02,  98.171, 100.881, 104.528
2009-04-03,  98.095, 100.651, 104.107
2009-04-06,  98.736, 100.949, 103.979
2009-04-07,  98.754, 100.987, 104.042
2009-04-08,  98.744, 100.900, 103.859
2009-04-09,  99.097, 100.802, 103.206
2009-04-10,  99.069, 100.762, 103.153
2009-04-13,  98.025, 100.144, 103.055
2009-04-14,  97.775,  99.915, 102.853
2009-04-15,  97.964, 100.155, 103.156
2009-04-16,  98.041, 100.057, 102.841
2009-04-17,  98.893, 100.573, 102.947
2009-04-20,  99.897, 101.444, 103.660
2009-04-21,  99.610, 101.178, 103.419
2009-04-22,  99.536, 101.112, 103.362
2009-04-23,  99.100, 101.006, 103.658
2009-04-24,  97.668, 100.027, 103.235
2009-04-27,  98.098, 100.727, 104.273
2009-04-28,  98.740, 101.314, 104.793
2009-04-29,  97.189, 100.007, 103.788
2009-04-30,  97.499, 100.111, 103.633
2009-05-01,  97.277, 100.014, 103.693
2009-05-04,  96.618,  99.143, 102.555
2009-05-05,  96.399,  98.862, 102.196
2009-05-06,  96.487,  98.913, 102.202
2009-05-07,  96.209,  98.562, 101.758
2009-05-08,  95.560,  98.139, 101.616
2009-05-11,  94.963,  97.759, 101.507
2009-05-12,  94.921,  97.838, 101.738
2009-05-13,  95.001,  98.037, 102.087
2009-05-14,  95.062,  98.138, 102.237
2009-05-15,  95.242,  98.115, 101.959
2009-05-18,  95.176,  97.950, 101.671
2009-05-19,  94.474,  97.294, 101.070
2009-05-20,  93.448,  96.584, 100.756
2009-05-21,  93.217,  96.619, 101.128
2009-05-22,  92.019,  95.897, 101.015
2009-05-25,   0.000,   0.000,   0.000
2009-05-26,  92.001,  96.008, 101.293
2009-05-27,  91.936,  95.983, 101.320
2009-05-28,  92.190,  96.154, 101.383
2009-05-29,  90.954,  95.293, 101.009
2009-06-01,  90.457,  94.839, 100.609
2009-06-02,  89.992,  94.686, 100.865
2009-06-03,  90.668,  95.103, 100.944
2009-06-04,  91.004,  95.319, 101.003
2009-06-05,  92.246,  96.066, 101.111
2009-06-08,  92.885,  96.679, 101.691
2009-06-09,  91.697,  95.982, 101.626
2009-06-10,  91.912,  96.156, 101.750
2009-06-11,  91.084,  95.531, 101.386
2009-06-12,  91.769,  95.866, 101.268
2009-06-15,  93.132,  96.777, 101.597
2009-06-16,  92.451,  96.287, 101.352
2009-06-17,  92.710,  96.664, 101.881
2009-06-18,  92.125,  96.176, 101.517
2009-06-19,  91.930,  96.061, 101.506
2009-06-22,  93.150,  96.906, 101.869
2009-06-23,  92.549,  96.545, 101.816
2009-06-24,  92.288,  96.263, 101.507
2009-06-25,  92.988,  96.733, 101.680
2009-06-26,  92.296,  96.220, 101.398
2009-06-29,  92.461,  96.269, 101.296
2009-06-30,  92.799,  96.402, 101.167
2009-07-01,  91.825,  95.686, 100.783
2009-07-02,  92.738,  96.346, 101.117
2009-07-03,   0.000,   0.000,   0.000
2009-07-06,  92.981,  96.640, 101.477
2009-07-07,  93.013,  96.655, 101.472
2009-07-08,  93.233,  97.039, 102.067
2009-07-09,  92.447,  96.644, 102.176
2009-07-10,  92.844,  97.103, 102.715
2009-07-13,  92.501,  97.024, 102.980
2009-07-14,  92.112,  96.686, 102.707
2009-07-15,  91.209,  95.830, 101.914
2009-07-16,  91.129,  95.753, 101.841
2009-07-17,  91.236,  95.632, 101.422
2009-07-20,  90.649,  95.121, 101.008
2009-07-21,  90.586,  95.085, 101.009
2009-07-22,  90.310,  94.896, 100.933
2009-07-23,  89.944,  94.564, 100.647
2009-07-24,  90.134,  94.736, 100.794
2009-07-27,  90.128,  94.697, 100.712
2009-07-28,  89.924,  94.590, 100.733
2009-07-29,  90.797,  95.196, 100.990
2009-07-30,  90.514,  94.927, 100.738
2009-07-31,  89.530,  94.285, 100.546
2009-08-03,  88.732,  93.670, 100.170
2009-08-04,  88.914,  93.765, 100.150
2009-08-05,  88.966,  93.821, 100.213
2009-08-06,  89.335,  93.971, 100.074
2009-08-07,  90.343,  94.503,  99.986
2009-08-10,  90.535,  94.641, 100.051
2009-08-11,  90.732,  94.898, 100.389
2009-08-12,  90.232,  94.573, 100.289
2009-08-13,  89.924,  94.271,  99.997
2009-08-14,  90.260,  94.504, 100.095
2009-08-17,  90.971,  95.129, 100.609
2009-08-18,  91.056,  95.138, 100.520
2009-08-19,  89.997,  94.438, 100.287
2009-08-20,  89.974,  94.379, 100.180
2009-08-21,  89.563,  94.042,  99.938
2009-08-24,  89.401,  93.966,  99.975
2009-08-25,  89.253,  93.939, 100.106
2009-08-26,  90.389,  94.895, 100.827
2009-08-27,  90.114,  94.823, 101.023
2009-08-28,  89.554,  94.480, 100.965
2009-08-31,  89.706,  94.650, 101.160
2009-09-01,  90.355,  95.249, 101.691
2009-09-02,  90.235,  95.186, 101.704
2009-09-03,  90.023,  94.989, 101.527
2009-09-04,  89.675,  94.612, 101.111
2009-09-07,   0.000,   0.000,   0.000
2009-09-08,  88.572,  93.766, 100.607
2009-09-09,  88.346,  93.725, 100.814
2009-09-10,  88.388,  93.729, 100.765
2009-09-11,  87.918,  93.355, 100.522
2009-09-14,  88.281,  93.653, 100.731
2009-09-15,  88.142,  93.475, 100.502
2009-09-16,  87.624,  92.941,  99.947
2009-09-17,  87.415,  92.863, 100.045
2009-09-18,  87.931,  93.155, 100.036
2009-09-21,  88.211,  93.387, 100.204
2009-09-22,  87.488,  92.900, 100.034
2009-09-23,  87.730,  93.013,  99.973
2009-09-24,  88.386,  93.501, 100.239
2009-09-25,  88.445,  93.582, 100.347
2009-09-28,  88.335,  93.495, 100.290
2009-09-29,  88.754,  93.805, 100.457
2009-09-30,  88.013,  93.219, 100.077
2009-10-01,  88.487,  93.627, 100.396
2009-10-02,  88.544,  93.703, 100.497
2009-10-05,  88.125,  93.363, 100.264
2009-10-06,  87.283,  92.647,  99.718
2009-10-07,  87.616,  92.821,  99.677
2009-10-08,  86.932,  92.237,  99.227
2009-10-09,  87.128,  92.328,  99.178
2009-10-12,   0.000,   0.000,   0.000
2009-10-13,  86.495,  91.858,  98.927
2009-10-14,  86.216,  91.536,  98.549
2009-10-15,  86.081,  91.471,  98.577
2009-10-16,  86.435,  91.689,  98.611
2009-10-19,  86.021,  91.476,  98.670
2009-10-20,  86.618,  91.834,  98.707
2009-10-21,  86.020,  91.417,  98.533
2009-10-22,  86.262,  91.645,  98.740
2009-10-23,  86.463,  91.770,  98.763
2009-10-26,  86.975,  92.136,  98.933
2009-10-27,  87.386,  92.569,  99.397
2009-10-28,  87.696,  92.848,  99.634
2009-10-29,  87.316,  92.506,  99.343
2009-10-30,  87.598,  92.653,  99.310
2009-11-02,  87.380,  92.483,  99.203
2009-11-03,  87.742,  92.936,  99.778
2009-11-04,  87.095,  92.408,  99.410
2009-11-05,  86.990,  92.379,  99.484
2009-11-06,  87.091,  92.419,  99.442
2009-11-09,  86.196,  91.724,  99.015
2009-11-10,  86.186,  91.703,  98.980
2009-11-11,   0.000,   0.000,   0.000
2009-11-12,  86.582,  91.982,  99.101
2009-11-13,  86.293,  91.611,  98.620
2009-11-16,  85.834,  91.231,  98.347
2009-11-17,  86.588,  91.777,  98.614
2009-11-18,  85.955,  91.286,  98.314
2009-11-19,  86.540,  91.817,  98.771
2009-11-20,  86.863,  92.024,  98.823
2009-11-23,  86.225,  91.522,  98.504
2009-11-24,  86.409,  91.588,  98.410
2009-11-25,  85.569,  91.002,  98.166
2009-11-26,   0.000,   0.000,   0.000
2009-11-27,  86.206,  91.559,  98.616
2009-11-30,  85.953,  91.403,  98.590
2009-12-01,  85.268,  90.867,  98.255
2009-12-02,  85.496,  90.925,  98.083
2009-12-03,  85.794,  90.949,  97.740
2009-12-04,  86.522,  91.414,  97.856
2009-12-07,  86.683,  91.574,  98.014
2009-12-08,  87.054,  91.982,  98.471
2009-12-09,  86.938,  92.044,  98.770
2009-12-10,  86.896,  92.038,  98.813
2009-12-11,  87.512,  92.325,  98.661
2009-12-14,  87.292,  92.060,  98.338
2009-12-15,  87.939,  92.392,  98.255
2009-12-16,  87.547,  92.180,  98.277
2009-12-17,  88.835,  93.252,  99.067
2009-12-18,  88.863,  93.189,  98.886
2009-12-21,   0.000,   0.000,   0.000
2009-12-22,  88.933,  93.317,  99.090
2009-12-23,  88.433,  92.957,  98.914
2009-12-24,  88.419,  92.897,  98.792
2009-12-25,   0.000,   0.000,   0.000
2009-12-28,  88.136,  92.728,  98.773
2009-12-29,  88.239,  92.913,  99.066
2009-12-30,  88.642,  93.117,  99.008
2009-12-31,  88.410,  92.943,  98.912
2010-01-01,   0.000,   0.000,   0.000
2010-01-04,  87.878,  92.387,  98.324
2010-01-05,  87.820,  92.253,  98.096
2010-01-06,  87.826,  92.124,  97.804
2010-01-07,  88.273,  92.398,  97.871
2010-01-08,  88.001,  92.179,  97.714
2010-01-11,  87.254,  91.632,  97.404
2010-01-12,  87.299,  91.732,  97.573
2010-01-13,  87.240,  91.759,  97.705
2010-01-14,  87.027,  91.618,  97.650
2010-01-15,  87.376,  91.797,  97.624
2010-01-18,   0.000,   0.000,   0.000
2010-01-19,  87.716,  91.991,  97.643
2010-01-20,  88.661,  92.705,  98.083
2010-01-21,  88.556,  92.690,  98.176
2010-01-22,  88.672,  92.970,  98.654
2010-01-25,  88.695,  92.937,  98.555
2010-01-26,  89.167,  93.355,  98.910
2010-01-27,  89.067,  93.308,  98.927
2010-01-28,  89.088,  93.288,  98.857
2010-01-29,  89.796,  93.787,  99.108
2010-02-01,  89.818,  93.754,  99.011
2010-02-02,  89.496,  93.436,  98.695
2010-02-03,  89.766,  93.649,  98.840
2010-02-04,  90.336,  94.159,  99.282
2010-02-05,  90.846,  94.639,  99.731
2010-02-08,   0.000,   0.000,   0.000
2010-02-09,   0.000,   0.000,   0.000
2010-02-10,   0.000,   0.000,   0.000
2010-02-11,   0.000,   0.000,   0.000
2010-02-12,  90.254,  94.017,  99.067
2010-02-15,   0.000,   0.000,   0.000
2010-02-16,  89.651,  93.503,  98.657
2010-02-17,  90.102,  93.737,  98.635
2010-02-18,  90.418,  93.894,  98.605
2010-02-19,  90.572,  93.975,  98.600
2010-02-22,  90.292,  93.758,  98.458
2010-02-23,  90.549,  93.996,  98.675
2010-02-24,  90.546,  93.995,  98.675
2010-02-25,  91.152,  94.393,  98.831
2010-02-26,  90.157,  93.676,  98.438
2010-03-01,  90.511,  93.812,  98.316
2010-03-02,  90.083,  93.502,  98.145
2010-03-03,  89.326,  93.003,  97.945
2010-03-04,  89.978,  93.423,  98.094
2010-03-05,  89.928,  93.279,  97.839
2010-03-08,  89.944,  93.261,  97.781
2010-03-09,  89.880,  93.210,  97.744
2010-03-10,  89.775,  93.059,  97.538
2010-03-11,  89.745,  93.070,  97.598
2010-03-12,  89.212,  92.679,  97.373
2010-03-15,  89.647,  92.980,  97.517
2010-03-16,  89.070,  92.612,  97.393
2010-03-17,  88.926,  92.462,  97.235
2010-03-18,  89.403,  92.761,  97.325
2010-03-19,  89.769,  93.055,  97.537
2010-03-22,  89.768,  93.147,  97.740
2010-03-23,  89.724,  93.020,  97.513
2010-03-24,  90.849,  93.658,  97.588
2010-03-25,  90.756,  93.600,  97.570
2010-03-26,  90.870,  93.699,  97.653
2010-03-29,  90.415,  93.309,  97.334
2010-03-30,  90.482,  93.276,  97.186
2010-03-31,  90.064,  92.914,  96.885
2010-04-01,  89.725,  92.683,  96.778
2010-04-02,  90.210,  92.921,  96.731
2010-04-05,  89.877,  92.680,  96.596
2010-04-06,  90.063,  92.752,  96.535
2010-04-07,  90.127,  92.760,  96.478
2010-04-08,  90.040,  92.735,  96.526
2010-04-09,  89.804,  92.493,  96.274
2010-04-12,  89.383,  92.260,  96.257
2010-04-13,  89.315,  92.286,  96.394
2010-04-14,  88.889,  91.948,  96.156
2010-04-15,  89.391,  92.220,  96.162
2010-04-16,  89.815,  92.540,  96.364
2010-04-19,  90.163,  92.872,  96.680
2010-04-20,  89.650,  92.449,  96.358
2010-04-21,  89.807,  92.463,  96.207
2010-04-22,  90.126,  92.742,  96.440
2010-04-23,  90.159,  92.677,  96.263
2010-04-26,  90.079,  92.534,  96.046
2010-04-27,  90.819,  93.108,  96.433
2010-04-28,  91.195,  93.498,  96.842
2010-04-29,  90.576,  92.915,  96.296
2010-04-30,  90.575,  92.857,  96.171
2010-05-03,  91.088,  93.248,  96.427
2010-05-04,  91.826,  93.825,  96.823
2010-05-05,  92.368,  94.407,  97.455
2010-05-06,  93.290,  95.309,  98.342
2010-05-07,  93.200,  95.300,  98.425
2010-05-10,  92.364,  94.317,  97.267
2010-05-11,  92.547,  94.437,  97.316
2010-05-12,  92.856,  94.556,  97.221
2010-05-13,  93.008,  94.510,  96.951
2010-05-14,  94.104,  95.375,  97.562
2010-05-17,  94.736,  95.977,  98.137
2010-05-18,  94.380,  95.619,  97.774
2010-05-19,  95.075,  96.505,  98.880
2010-05-20,  95.208,  96.945,  99.670
2010-05-21,  94.293,  96.290,  99.307
2010-05-24,  94.896,  96.641,  99.373
2010-05-25,  95.821,  97.544, 100.257
2010-05-26,  95.597,  97.183,  99.739
2010-05-27,  94.602,  96.360,  99.105
2010-05-28,  94.686,  96.305,  98.891
2010-05-31,   0.000,   0.000,   0.000
2010-06-01,  94.876,  96.611,  99.331
2010-06-02,  95.044,  96.613,  99.145
2010-06-03,  95.106,  96.459,  98.747
2010-06-04,  96.053,  97.163,  99.186
2010-06-07,  96.285,  97.496,  99.635
2010-06-08,  96.018,  97.335,  99.591
2010-06-09,  95.386,  96.889,  99.349
2010-06-10,  94.830,  96.484,  99.112
2010-06-11,  95.132,  96.557,  98.928
2010-06-14,  94.103,  95.808,  98.487
2010-06-15,  93.920,  95.705,  98.474
2010-06-16,  93.780,  95.567,  98.339
2010-06-17,  93.695,  95.498,  98.286
2010-06-18,  93.540,  95.298,  98.035
2010-06-21,  93.337,  94.851,  97.308
2010-06-22,  93.471,  95.117,  97.724
2010-06-23,  93.822,  95.485,  98.115
2010-06-24,  93.928,  95.619,  98.282
2010-06-25,  93.581,  95.458,  98.330
2010-06-28,  93.394,  95.270,  98.140
2010-06-29,  94.224,  96.018,  98.801
2010-06-30,  94.243,  95.991,  98.721
2010-07-01,  93.530,  95.803,  99.130
2010-07-02,  93.258,  95.637,  99.085
2010-07-05,   0.000,   0.000,   0.000
2010-07-06,  92.583,  95.111,  98.725
2010-07-07,  92.720,  95.183,  98.722
2010-07-08,  92.291,  94.778,  98.343
2010-07-09,  92.251,  94.687,  98.193
2010-07-12,  92.644,  94.963,  98.335
2010-07-13,  91.775,  94.391,  98.101
2010-07-14,  91.726,  94.331,  98.028
2010-07-15,  91.368,  94.207,  98.174
2010-07-16,  91.637,  94.513,  98.527
2010-07-19,  91.687,  94.609,  98.677
2010-07-20,  91.754,  94.549,  98.469
2010-07-21,  91.742,  94.456,  98.281
2010-07-22,  91.213,  94.122,  98.170
2010-07-23,  91.301,  94.152,  98.133
2010-07-26,  90.754,  93.766,  97.933
2010-07-27,  91.002,  93.769,  97.650
2010-07-28,  90.887,  93.761,  97.768
2010-07-29,  90.567,  93.612,  97.814
2010-07-30,  90.181,  93.291,  97.567
2010-08-02,  89.585,  92.806,  97.209
2010-08-03,  89.296,  92.640,  97.188
2010-08-04,  89.541,  92.745,  97.128
2010-08-05,  89.406,  92.653,  97.088
2010-08-06,  89.207,  92.607,  97.220
2010-08-09,  89.440,  92.687,  97.121
2010-08-10,  90.197,  93.232,  97.422
2010-08-11,  90.996,  93.788,  97.698
2010-08-12,  91.140,  93.900,  97.775
2010-08-13,  91.382,  94.055,  97.829
2010-08-16,  91.009,  93.800,  97.710
2010-08-17,  90.632,  93.434,  97.354
2010-08-18,  90.571,  93.382,  97.312
2010-08-19,  90.947,  93.724,  97.616
2010-08-20,  91.765,  94.216,  97.735
2010-08-23,  91.766,  94.338,  97.998
2010-08-24,  91.747,  94.444,  98.248
2010-08-25,  92.088,  94.745,  98.505
2010-08-26,  91.564,  94.362,  98.283
2010-08-27,  91.519,  94.356,  98.323
2010-08-30,  91.734,  94.602,  98.606
2010-08-31,  91.848,  94.729,  98.750
2010-09-01,  91.106,  94.126,  98.303
2010-09-02,  91.119,  94.096,  98.224
2010-09-03,  90.689,  93.707,  97.880
2010-09-06,   0.000,   0.000,   0.000
2010-09-07,  91.103,  94.051,  98.145
2010-09-08,  90.783,  93.789,  97.948
2010-09-09,  90.769,  93.713,  97.800
2010-09-10,  90.889,  93.686,  97.602
2010-09-13,  90.049,  93.087,  97.280
2010-09-14,  89.363,  92.630,  97.087
2010-09-15,  89.950,  92.944,  97.084
2010-09-16,  89.842,  92.924,  97.165
2010-09-17,  90.043,  92.954,  96.996
2010-09-20,  89.818,  92.762,  96.841
2010-09-21,  89.701,  92.680,  96.801
2010-09-22,  88.824,  92.079,  96.518
2010-09-23,  88.816,  92.038,  96.438
2010-09-24,  88.283,  91.615,  96.142
2010-09-27,  88.251,  91.496,  95.919
2010-09-28,  88.036,  91.365,  95.887
2010-09-29,  87.842,  91.179,  95.710
2010-09-30,  87.994,  91.357,  95.920
2010-10-01,  87.300,  90.854,  95.637
2010-10-04,  87.504,  91.019,  95.757
2010-10-05,  86.895,  90.581,  95.519
2010-10-06,  86.348,  90.160,  95.247
2010-10-07,  86.528,  90.305,  95.351
2010-10-08,  86.327,  90.132,  95.210
2010-10-11,   0.000,   0.000,   0.000
2010-10-12,  86.495,  90.238,  95.241
2010-10-13,  85.971,  89.796,  94.896
2010-10-14,  85.589,  89.542,  94.794
2010-10-15,  85.926,  89.700,  94.738
2010-10-18,  86.103,  89.866,  94.892
2010-10-19,  87.119,  90.565,  95.219
2010-10-20,  86.499,  90.161,  95.069
2010-10-21,  86.485,  90.154,  95.069
2010-10-22,  86.882,  90.421,  95.186
2010-10-25,  86.273,  89.949,  94.871
2010-10-26,  86.702,  90.298,  95.128
2010-10-27,  87.329,  90.818,  95.526
2010-10-28,  86.449,  90.257,  95.339
2010-10-29,  86.387,  90.110,  95.089
2010-11-01,  86.281,  90.048,  95.080
2010-11-02,  85.834,  89.703,  94.853
2010-11-03,  85.905,  89.726,  94.821
2010-11-04,  84.911,  89.004,  94.420
2010-11-05,  85.440,  89.263,  94.358
2010-11-08,  85.738,  89.590,  94.720
2010-11-09,  85.913,  89.575,  94.478
2010-11-10,  86.495,  89.921,  94.549
